participant_id,program_name,age_group,enrollment_date,attendance_date,attended
133,STEM Club,13-Nov,3/22/2024,4/5/2024,0
133,STEM Club,13-Nov,3/22/2024,5/10/2024,1
133,STEM Club,13-Nov,3/22/2024,4/26/2024,1
133,STEM Club,13-Nov,3/22/2024,7/18/2024,1
133,STEM Club,13-Nov,3/22/2024,3/29/2024,1
133,STEM Club,13-Nov,3/22/2024,6/8/2024,1
133,STEM Club,13-Nov,3/22/2024,3/24/2024,0
133,STEM Club,13-Nov,3/22/2024,5/22/2024,0
133,STEM Club,13-Nov,3/22/2024,5/7/2024,1
133,STEM Club,13-Nov,3/22/2024,6/6/2024,0
133,STEM Club,13-Nov,3/22/2024,7/4/2024,1
133,STEM Club,13-Nov,3/22/2024,6/27/2024,1
133,STEM Club,13-Nov,3/22/2024,6/17/2024,1
134,After School Care,10-Aug,4/2/2024,6/25/2024,1
134,After School Care,10-Aug,4/2/2024,6/1/2024,1
134,After School Care,10-Aug,4/2/2024,7/27/2024,1
134,After School Care,10-Aug,4/2/2024,4/23/2024,0
134,After School Care,10-Aug,4/2/2024,5/6/2024,1
134,After School Care,10-Aug,4/2/2024,7/11/2024,1
134,After School Care,10-Aug,4/2/2024,4/17/2024,1
134,After School Care,10-Aug,4/2/2024,5/21/2024,0
134,After School Care,10-Aug,4/2/2024,7/23/2024,1
134,After School Care,10-Aug,4/2/2024,5/14/2024,1
134,After School Care,10-Aug,4/2/2024,4/18/2024,1
134,After School Care,10-Aug,4/2/2024,6/20/2024,1
134,After School Care,10-Aug,4/2/2024,5/29/2024,0
134,After School Care,10-Aug,4/2/2024,7/29/2024,0
134,After School Care,10-Aug,4/2/2024,4/3/2024,1
134,After School Care,10-Aug,4/2/2024,4/5/2024,1
134,After School Care,10-Aug,4/2/2024,6/25/2024,1
134,After School Care,10-Aug,4/2/2024,5/10/2024,0
134,After School Care,10-Aug,4/2/2024,7/8/2024,1
134,After School Care,10-Aug,4/2/2024,7/4/2024,1
134,After School Care,10-Aug,4/2/2024,4/7/2024,1
134,After School Care,10-Aug,4/2/2024,6/21/2024,1
134,After School Care,10-Aug,4/2/2024,7/13/2024,1
134,After School Care,10-Aug,4/2/2024,6/29/2024,0
135,STEM Club,10-Aug,3/2/2024,4/4/2024,1
135,STEM Club,10-Aug,3/2/2024,5/27/2024,1
135,STEM Club,10-Aug,3/2/2024,6/23/2024,0
135,STEM Club,10-Aug,3/2/2024,6/15/2024,1
135,STEM Club,10-Aug,3/2/2024,5/28/2024,0
135,STEM Club,10-Aug,3/2/2024,4/26/2024,1
135,STEM Club,10-Aug,3/2/2024,6/22/2024,1
135,STEM Club,10-Aug,3/2/2024,3/14/2024,1
135,STEM Club,10-Aug,3/2/2024,4/26/2024,1
135,STEM Club,10-Aug,3/2/2024,3/19/2024,1
135,STEM Club,10-Aug,3/2/2024,4/24/2024,1
135,STEM Club,10-Aug,3/2/2024,5/17/2024,1
135,STEM Club,10-Aug,3/2/2024,6/22/2024,1
135,STEM Club,10-Aug,3/2/2024,6/10/2024,1
135,STEM Club,10-Aug,3/2/2024,4/13/2024,1
135,STEM Club,10-Aug,3/2/2024,4/9/2024,1
135,STEM Club,10-Aug,3/2/2024,5/1/2024,1
135,STEM Club,10-Aug,3/2/2024,4/12/2024,1
135,STEM Club,10-Aug,3/2/2024,5/21/2024,0
135,STEM Club,10-Aug,3/2/2024,5/19/2024,0
136,STEM Club,13-Nov,6/14/2024,8/17/2024,1
136,STEM Club,13-Nov,6/14/2024,8/6/2024,1
136,STEM Club,13-Nov,6/14/2024,10/4/2024,1
136,STEM Club,13-Nov,6/14/2024,10/4/2024,1
136,STEM Club,13-Nov,6/14/2024,7/7/2024,1
136,STEM Club,13-Nov,6/14/2024,7/30/2024,1
136,STEM Club,13-Nov,6/14/2024,8/23/2024,1
136,STEM Club,13-Nov,6/14/2024,9/4/2024,1
136,STEM Club,13-Nov,6/14/2024,9/7/2024,1
136,STEM Club,13-Nov,6/14/2024,8/15/2024,1
136,STEM Club,13-Nov,6/14/2024,8/9/2024,1
136,STEM Club,13-Nov,6/14/2024,8/7/2024,1
137,After School Care,13-Nov,4/19/2024,6/24/2024,1
137,After School Care,13-Nov,4/19/2024,6/13/2024,0
137,After School Care,13-Nov,4/19/2024,8/15/2024,1
137,After School Care,13-Nov,4/19/2024,5/7/2024,1
137,After School Care,13-Nov,4/19/2024,6/14/2024,0
137,After School Care,13-Nov,4/19/2024,6/1/2024,1
137,After School Care,13-Nov,4/19/2024,7/25/2024,1
137,After School Care,13-Nov,4/19/2024,5/23/2024,1
137,After School Care,13-Nov,4/19/2024,8/10/2024,1
137,After School Care,13-Nov,4/19/2024,4/19/2024,1
137,After School Care,13-Nov,4/19/2024,6/9/2024,1
137,After School Care,13-Nov,4/19/2024,7/12/2024,1
137,After School Care,13-Nov,4/19/2024,7/20/2024,1
137,After School Care,13-Nov,4/19/2024,6/27/2024,1
137,After School Care,13-Nov,4/19/2024,5/25/2024,1
137,After School Care,13-Nov,4/19/2024,6/22/2024,1
137,After School Care,13-Nov,4/19/2024,6/8/2024,1
137,After School Care,13-Nov,4/19/2024,4/19/2024,1
137,After School Care,13-Nov,4/19/2024,7/18/2024,1
137,After School Care,13-Nov,4/19/2024,5/9/2024,1
137,After School Care,13-Nov,4/19/2024,6/10/2024,1
137,After School Care,13-Nov,4/19/2024,5/4/2024,0
137,After School Care,13-Nov,4/19/2024,8/4/2024,1
137,After School Care,13-Nov,4/19/2024,6/18/2024,1
137,After School Care,13-Nov,4/19/2024,6/11/2024,1
137,After School Care,13-Nov,4/19/2024,5/28/2024,1
138,Summer Camp,7-May,5/14/2024,6/26/2024,1
138,Summer Camp,7-May,5/14/2024,6/9/2024,1
138,Summer Camp,7-May,5/14/2024,6/8/2024,1
138,Summer Camp,7-May,5/14/2024,8/18/2024,1
138,Summer Camp,7-May,5/14/2024,7/31/2024,1
138,Summer Camp,7-May,5/14/2024,6/18/2024,0
138,Summer Camp,7-May,5/14/2024,8/30/2024,1
138,Summer Camp,7-May,5/14/2024,7/7/2024,1
138,Summer Camp,7-May,5/14/2024,7/16/2024,1
138,Summer Camp,7-May,5/14/2024,8/12/2024,1
138,Summer Camp,7-May,5/14/2024,7/9/2024,1
138,Summer Camp,7-May,5/14/2024,7/21/2024,0
138,Summer Camp,7-May,5/14/2024,7/13/2024,1
138,Summer Camp,7-May,5/14/2024,5/15/2024,1
138,Summer Camp,7-May,5/14/2024,7/7/2024,1
138,Summer Camp,7-May,5/14/2024,8/18/2024,1
138,Summer Camp,7-May,5/14/2024,8/1/2024,0
138,Summer Camp,7-May,5/14/2024,8/8/2024,1
138,Summer Camp,7-May,5/14/2024,6/20/2024,1
139,STEM Club,7-May,4/6/2024,7/29/2024,1
139,STEM Club,7-May,4/6/2024,6/7/2024,1
139,STEM Club,7-May,4/6/2024,7/25/2024,1
139,STEM Club,7-May,4/6/2024,5/17/2024,1
139,STEM Club,7-May,4/6/2024,5/26/2024,1
139,STEM Club,7-May,4/6/2024,6/8/2024,1
139,STEM Club,7-May,4/6/2024,6/20/2024,1
139,STEM Club,7-May,4/6/2024,5/31/2024,1
139,STEM Club,7-May,4/6/2024,6/24/2024,1
139,STEM Club,7-May,4/6/2024,5/16/2024,0
139,STEM Club,7-May,4/6/2024,5/7/2024,1
139,STEM Club,7-May,4/6/2024,4/20/2024,1
139,STEM Club,7-May,4/6/2024,6/6/2024,1
139,STEM Club,7-May,4/6/2024,5/2/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,3/20/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,5/29/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,6/8/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,5/16/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,2/26/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,5/7/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,5/20/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,4/6/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,2/11/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,5/15/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,4/11/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,5/7/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,2/18/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,4/17/2024,0
140,Arts & Crafts,10-Aug,2/10/2024,4/30/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,2/26/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,6/5/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,3/30/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,5/31/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,5/13/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,3/20/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,4/7/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,4/24/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,5/4/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,3/1/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,2/27/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,4/4/2024,1
140,Arts & Crafts,10-Aug,2/10/2024,3/9/2024,1
141,After School Care,13-Nov,5/10/2024,8/16/2024,1
141,After School Care,13-Nov,5/10/2024,7/20/2024,1
141,After School Care,13-Nov,5/10/2024,6/30/2024,1
141,After School Care,13-Nov,5/10/2024,8/17/2024,1
141,After School Care,13-Nov,5/10/2024,9/3/2024,1
141,After School Care,13-Nov,5/10/2024,9/4/2024,1
141,After School Care,13-Nov,5/10/2024,5/16/2024,1
141,After School Care,13-Nov,5/10/2024,6/24/2024,1
141,After School Care,13-Nov,5/10/2024,6/24/2024,1
141,After School Care,13-Nov,5/10/2024,8/17/2024,1
141,After School Care,13-Nov,5/10/2024,5/25/2024,1
141,After School Care,13-Nov,5/10/2024,6/2/2024,1
141,After School Care,13-Nov,5/10/2024,7/9/2024,1
141,After School Care,13-Nov,5/10/2024,7/2/2024,1
141,After School Care,13-Nov,5/10/2024,7/10/2024,1
141,After School Care,13-Nov,5/10/2024,5/10/2024,1
141,After School Care,13-Nov,5/10/2024,6/27/2024,1
141,After School Care,13-Nov,5/10/2024,6/3/2024,1
141,After School Care,13-Nov,5/10/2024,5/19/2024,0
141,After School Care,13-Nov,5/10/2024,9/4/2024,1
141,After School Care,13-Nov,5/10/2024,7/28/2024,0
141,After School Care,13-Nov,5/10/2024,5/25/2024,0
141,After School Care,13-Nov,5/10/2024,7/6/2024,1
141,After School Care,13-Nov,5/10/2024,7/20/2024,1
141,After School Care,13-Nov,5/10/2024,6/7/2024,1
141,After School Care,13-Nov,5/10/2024,8/20/2024,1
141,After School Care,13-Nov,5/10/2024,8/9/2024,1
141,After School Care,13-Nov,5/10/2024,5/15/2024,1
141,After School Care,13-Nov,5/10/2024,5/25/2024,1
141,After School Care,13-Nov,5/10/2024,5/29/2024,1
142,STEM Club,10-Aug,4/9/2024,4/24/2024,1
142,STEM Club,10-Aug,4/9/2024,6/30/2024,1
142,STEM Club,10-Aug,4/9/2024,5/12/2024,1
142,STEM Club,10-Aug,4/9/2024,5/22/2024,1
142,STEM Club,10-Aug,4/9/2024,7/27/2024,0
142,STEM Club,10-Aug,4/9/2024,4/14/2024,1
142,STEM Club,10-Aug,4/9/2024,6/24/2024,1
142,STEM Club,10-Aug,4/9/2024,6/11/2024,1
142,STEM Club,10-Aug,4/9/2024,7/17/2024,1
142,STEM Club,10-Aug,4/9/2024,4/30/2024,1
142,STEM Club,10-Aug,4/9/2024,4/26/2024,1
142,STEM Club,10-Aug,4/9/2024,4/20/2024,1
142,STEM Club,10-Aug,4/9/2024,5/30/2024,1
142,STEM Club,10-Aug,4/9/2024,8/4/2024,1
142,STEM Club,10-Aug,4/9/2024,7/11/2024,1
142,STEM Club,10-Aug,4/9/2024,8/3/2024,0
142,STEM Club,10-Aug,4/9/2024,5/29/2024,1
142,STEM Club,10-Aug,4/9/2024,7/21/2024,1
143,Summer Camp,7-May,2/4/2024,6/1/2024,1
143,Summer Camp,7-May,2/4/2024,2/17/2024,1
143,Summer Camp,7-May,2/4/2024,2/13/2024,1
143,Summer Camp,7-May,2/4/2024,2/15/2024,1
143,Summer Camp,7-May,2/4/2024,3/12/2024,1
143,Summer Camp,7-May,2/4/2024,5/21/2024,1
143,Summer Camp,7-May,2/4/2024,6/1/2024,1
143,Summer Camp,7-May,2/4/2024,5/23/2024,1
143,Summer Camp,7-May,2/4/2024,3/8/2024,1
143,Summer Camp,7-May,2/4/2024,3/15/2024,1
143,Summer Camp,7-May,2/4/2024,2/13/2024,1
143,Summer Camp,7-May,2/4/2024,2/20/2024,1
143,Summer Camp,7-May,2/4/2024,2/20/2024,1
143,Summer Camp,7-May,2/4/2024,4/10/2024,1
143,Summer Camp,7-May,2/4/2024,4/5/2024,1
143,Summer Camp,7-May,2/4/2024,5/8/2024,1
143,Summer Camp,7-May,2/4/2024,5/28/2024,1
143,Summer Camp,7-May,2/4/2024,2/4/2024,1
144,Summer Camp,7-May,4/21/2024,5/26/2024,1
144,Summer Camp,7-May,4/21/2024,7/22/2024,1
144,Summer Camp,7-May,4/21/2024,8/4/2024,1
144,Summer Camp,7-May,4/21/2024,7/5/2024,1
144,Summer Camp,7-May,4/21/2024,5/4/2024,1
144,Summer Camp,7-May,4/21/2024,8/10/2024,1
144,Summer Camp,7-May,4/21/2024,6/13/2024,0
144,Summer Camp,7-May,4/21/2024,8/12/2024,1
144,Summer Camp,7-May,4/21/2024,7/14/2024,1
144,Summer Camp,7-May,4/21/2024,7/15/2024,1
144,Summer Camp,7-May,4/21/2024,5/11/2024,0
144,Summer Camp,7-May,4/21/2024,8/6/2024,1
145,Summer Camp,10-Aug,5/31/2024,9/27/2024,0
145,Summer Camp,10-Aug,5/31/2024,8/10/2024,1
145,Summer Camp,10-Aug,5/31/2024,6/20/2024,1
145,Summer Camp,10-Aug,5/31/2024,9/27/2024,1
145,Summer Camp,10-Aug,5/31/2024,8/8/2024,1
145,Summer Camp,10-Aug,5/31/2024,8/23/2024,1
145,Summer Camp,10-Aug,5/31/2024,7/26/2024,0
145,Summer Camp,10-Aug,5/31/2024,7/8/2024,1
145,Summer Camp,10-Aug,5/31/2024,8/26/2024,0
145,Summer Camp,10-Aug,5/31/2024,7/2/2024,0
145,Summer Camp,10-Aug,5/31/2024,7/28/2024,0
145,Summer Camp,10-Aug,5/31/2024,6/17/2024,1
145,Summer Camp,10-Aug,5/31/2024,7/25/2024,0
145,Summer Camp,10-Aug,5/31/2024,8/30/2024,0
146,After School Care,7-May,1/2/2024,2/17/2024,1
146,After School Care,7-May,1/2/2024,2/3/2024,1
146,After School Care,7-May,1/2/2024,4/11/2024,1
146,After School Care,7-May,1/2/2024,4/8/2024,1
146,After School Care,7-May,1/2/2024,3/25/2024,1
146,After School Care,7-May,1/2/2024,2/5/2024,1
146,After School Care,7-May,1/2/2024,2/21/2024,1
146,After School Care,7-May,1/2/2024,4/24/2024,1
146,After School Care,7-May,1/2/2024,4/28/2024,1
146,After School Care,7-May,1/2/2024,1/19/2024,1
146,After School Care,7-May,1/2/2024,4/20/2024,1
146,After School Care,7-May,1/2/2024,3/29/2024,1
146,After School Care,7-May,1/2/2024,3/13/2024,0
146,After School Care,7-May,1/2/2024,1/31/2024,1
146,After School Care,7-May,1/2/2024,2/14/2024,1
146,After School Care,7-May,1/2/2024,2/23/2024,1
146,After School Care,7-May,1/2/2024,1/11/2024,1
146,After School Care,7-May,1/2/2024,3/28/2024,1
146,After School Care,7-May,1/2/2024,2/22/2024,1
146,After School Care,7-May,1/2/2024,2/19/2024,1
146,After School Care,7-May,1/2/2024,1/12/2024,1
146,After School Care,7-May,1/2/2024,3/7/2024,1
147,STEM Club,10-Aug,4/17/2024,7/7/2024,1
147,STEM Club,10-Aug,4/17/2024,7/2/2024,1
147,STEM Club,10-Aug,4/17/2024,7/26/2024,1
147,STEM Club,10-Aug,4/17/2024,7/11/2024,1
147,STEM Club,10-Aug,4/17/2024,7/1/2024,1
147,STEM Club,10-Aug,4/17/2024,4/18/2024,1
147,STEM Club,10-Aug,4/17/2024,7/26/2024,1
147,STEM Club,10-Aug,4/17/2024,4/23/2024,1
147,STEM Club,10-Aug,4/17/2024,5/12/2024,1
147,STEM Club,10-Aug,4/17/2024,7/15/2024,1
147,STEM Club,10-Aug,4/17/2024,7/13/2024,1
147,STEM Club,10-Aug,4/17/2024,7/1/2024,1
147,STEM Club,10-Aug,4/17/2024,5/2/2024,1
147,STEM Club,10-Aug,4/17/2024,5/9/2024,1
147,STEM Club,10-Aug,4/17/2024,5/26/2024,1
147,STEM Club,10-Aug,4/17/2024,6/15/2024,1
147,STEM Club,10-Aug,4/17/2024,6/28/2024,1
147,STEM Club,10-Aug,4/17/2024,5/18/2024,1
147,STEM Club,10-Aug,4/17/2024,5/1/2024,1
147,STEM Club,10-Aug,4/17/2024,7/26/2024,1
147,STEM Club,10-Aug,4/17/2024,4/29/2024,1
147,STEM Club,10-Aug,4/17/2024,4/21/2024,1
147,STEM Club,10-Aug,4/17/2024,6/30/2024,0
147,STEM Club,10-Aug,4/17/2024,6/29/2024,1
147,STEM Club,10-Aug,4/17/2024,6/7/2024,1
147,STEM Club,10-Aug,4/17/2024,7/2/2024,0
147,STEM Club,10-Aug,4/17/2024,5/27/2024,1
147,STEM Club,10-Aug,4/17/2024,6/8/2024,1
147,STEM Club,10-Aug,4/17/2024,8/4/2024,1
147,STEM Club,10-Aug,4/17/2024,6/5/2024,1
147,STEM Club,10-Aug,4/17/2024,5/1/2024,0
147,STEM Club,10-Aug,4/17/2024,7/31/2024,1
148,Summer Camp,7-May,4/12/2024,6/25/2024,1
148,Summer Camp,7-May,4/12/2024,5/23/2024,1
148,Summer Camp,7-May,4/12/2024,5/19/2024,1
148,Summer Camp,7-May,4/12/2024,6/18/2024,1
148,Summer Camp,7-May,4/12/2024,6/3/2024,1
148,Summer Camp,7-May,4/12/2024,5/14/2024,0
148,Summer Camp,7-May,4/12/2024,6/21/2024,1
148,Summer Camp,7-May,4/12/2024,6/6/2024,1
148,Summer Camp,7-May,4/12/2024,7/25/2024,1
148,Summer Camp,7-May,4/12/2024,6/22/2024,1
148,Summer Camp,7-May,4/12/2024,7/21/2024,1
148,Summer Camp,7-May,4/12/2024,6/1/2024,1
148,Summer Camp,7-May,4/12/2024,6/24/2024,1
148,Summer Camp,7-May,4/12/2024,5/24/2024,1
148,Summer Camp,7-May,4/12/2024,4/26/2024,1
148,Summer Camp,7-May,4/12/2024,5/19/2024,1
148,Summer Camp,7-May,4/12/2024,4/26/2024,1
148,Summer Camp,7-May,4/12/2024,4/16/2024,1
149,Arts & Crafts,10-Aug,1/28/2024,4/12/2024,1
149,Arts & Crafts,10-Aug,1/28/2024,5/22/2024,1
149,Arts & Crafts,10-Aug,1/28/2024,4/5/2024,0
149,Arts & Crafts,10-Aug,1/28/2024,5/4/2024,1
149,Arts & Crafts,10-Aug,1/28/2024,5/12/2024,1
149,Arts & Crafts,10-Aug,1/28/2024,1/28/2024,1
149,Arts & Crafts,10-Aug,1/28/2024,3/6/2024,1
149,Arts & Crafts,10-Aug,1/28/2024,5/2/2024,0
149,Arts & Crafts,10-Aug,1/28/2024,4/26/2024,1
149,Arts & Crafts,10-Aug,1/28/2024,2/13/2024,1
149,Arts & Crafts,10-Aug,1/28/2024,5/18/2024,1
149,Arts & Crafts,10-Aug,1/28/2024,4/27/2024,1
149,Arts & Crafts,10-Aug,1/28/2024,4/24/2024,1
149,Arts & Crafts,10-Aug,1/28/2024,3/2/2024,1
149,Arts & Crafts,10-Aug,1/28/2024,3/13/2024,1
149,Arts & Crafts,10-Aug,1/28/2024,3/9/2024,1
149,Arts & Crafts,10-Aug,1/28/2024,5/24/2024,1
149,Arts & Crafts,10-Aug,1/28/2024,3/6/2024,1
149,Arts & Crafts,10-Aug,1/28/2024,4/26/2024,1
149,Arts & Crafts,10-Aug,1/28/2024,3/16/2024,1
150,STEM Club,10-Aug,6/12/2024,9/5/2024,0
150,STEM Club,10-Aug,6/12/2024,10/2/2024,0
150,STEM Club,10-Aug,6/12/2024,9/5/2024,1
150,STEM Club,10-Aug,6/12/2024,10/3/2024,1
150,STEM Club,10-Aug,6/12/2024,10/3/2024,1
150,STEM Club,10-Aug,6/12/2024,10/8/2024,1
150,STEM Club,10-Aug,6/12/2024,7/30/2024,0
